id,gid,name,precision,vintage
2626,739281419,Moeru! Oniisan,TV,1988-03-14 to 1988-09-19
2625,1485115017,Moero Arthur: Hakuba no Oji,TV,1980-04-06 to 1980-09-21
2624,2228731264,Aoi & Mutsuki: A Pair of Queens,TV,1999-07-05 to 1999-10-05
2623,1886147142,Mister Ajikko,TV,1987-10-08 to 1989-09-28
2622,3733968189,Taiga Adventure,TV,1999-10-16 to 2000-04-01
2620,1594531309,Urashiman,TV,1983-01-09 to 1983-12-24
2617,3901058512,Medarot Damashii,TV,2000-07-07 to 2001-03-30
2616,1893988345,Memories Off 2nd,OAV,2003-01-22
2614,3795739112,Red Baron,TV,1994-04-05 to 1995-03-28
2613,3040778191,Urda,ONA,2002-05 to 2003-05
2612,3802683989,Science Fiction Saiyuki Starzinger,TV,1978-04-02 to 1979-08-24
2611,2657513958,Robokko Beeton,TV,1976-10-12 to 1977-09-27
2609,3939009791,Tantei Gakuen Q,TV,2003-04-15 to 2004-03-20
2607,1798085909,Laughing Target,OAV,1987-03-21
2606,3974552063,Once Upon a Time,movie,1986-07-09
2605,3358191510,Sakura Taisen: Ecole de Paris,OAV,2003-03-19
2604,2938768537,Sakura Taisen: Sumire,OAV,2002-12-18
2603,3778517099,Ninku,TV,1995-01 to 1996-02
2602,3984572360,Samurai Giants,TV,1973-10 to 1974-09
2601,2714748275,Angel Blade,OAV,2001-12-14
2600,1863023046,Immoral Sisters,OAV,2001-04-27
2596,3259902080,Miami Guns,TV,2000-02-05 to 2000-05-20
2595,1022542606,Transformers: Beast Wars II: The Movie,special,1998
2593,1132847547,Transformers: Scramble City,OAV,1986
2592,3459966944,Very Private Lesson,OAV,1998-04-21 to 1998-05-21
2591,1388962432,In The Beginning - The Bible Stories,TV,1997-05-01 to 1997-05-09
2589,1028504419,Three-eyed One,TV,1990-10-18 to 1991-09-26
2588,3549169035,Three-eyed One: Prince in the Devile Island,special,1985-08-25
2587,1572413627,Machi Ichiban no Kechinbo,special,1978-12-24
2586,104266407,Jump Out! Machine Hiryu,TV,1977-10-05 to 1978-03-29
2580,3342720327,New Angel,OAV,1994-10-21 to 1995-11-22
2578,1022844642,Countdown,OAV,1995-06-16
2577,590467668,Spirit of Wonder Scientific Boys Club,OAV,2001
2575,2652807386,Mahoromatic: Summer Special,special,2003-08-15
2574,3318046370,Endless Serenade,OAV,2000-04-14
2573,1979108196,Little Snow Fairy Sugar Summer Special,special,2003-08-21 to 2003-08-28
2572,3525798244,Ikki Tousen,TV,2003-07-30 to 2003-10-22
2571,3883261049,on-chan Yume Power Daibōken,TV,2003-08-05
2570,3963469042,Rumbling Hearts,TV,2003-10-05 to 2004-01-04
2569,3977994761,Vie Durant,ONA,2003-07-15
2568,2642134962,Ai Yori Aoshi ~Enishi~,TV,2003-09-26
2560,2279987976,Early Reins,OAV,2003
2559,3957646938,Bizarre Cage,OAV,2001-04-27 to 2001-11-22
2549,375838562,Silent Möbius: The Motion Picture,movie,1991
2546,1143921434,FireStorm,TV,2003-04-06 to 2003-09-28
2545,585988915,Di Gi Charat Nyo,TV,2003-04-06 to 2004-03-28
2544,3261974422,Croquette!,TV,2003-04-07
2543,2574594439,Soreike! Anpanman: Minna Atsumare! Anpanman World,movie,1994-07-20
2542,536965965,Soreike! Anpanman: Christmas da! Minna Atsumare,OAV,1992
2534,1095350820,Super Kuma-san,special,2003-06-01
2533,144503916,Wandaba Style,TV,2003-04-05 to 2003-06-21
2532,3875689628,Appleseed,movie,2004-04-17
2529,2282428135,Bōken Yūki Pluster World,TV,2003-04-03 to 2004-03-25
2528,1222475338,Mizuiro,OAV,2002-08-23
2525,3922857178,Digimon: The Golden Digimentals,movie,2000-07-08
2524,2112820607,Digimon Adventure: Bokura no War Game,movie,2000-03-04
2523,880381993,Digimon Adventure: Born of Koromon,movie,1999-03-06
2522,3429663160,Soreike! Anpanman: Gomira no Hoshi,movie,2001-07-14
2521,2755944644,Soreike! Anpanman: Ningyo Hime no Namida,movie,2000-07-29
2520,3449986728,Soreike! Anpanman: Yuuki no Hana ga Hiraku toki,movie,1999-07-24
2519,2164629706,Soreike! Anpanman: Tenohira o Taiyō ni,movie,1998-07-25
2518,2457687308,Soreike! Anpanman: Niji no Pyramid,movie,1997-07-26
2517,2041235652,Soreike! Anpanman: Soratobu Ehon to Glass no Kutsu,movie,1996-07-13
2516,1249463692,Soreike! Anpanman: Yūreisen o Yattsukero!!,movie,1995-07-29
2515,2735327643,Soreike! Anpanman: Lyrical Magical Mahō no Gakkō,movie,1994-07-20
2499,566158625,Monkey Typhoon,movie,
2495,3465804604,Yōyō no Neko Tsumami,TV,1992-03-30 to 1992-09-25
2493,3645491721,Boku no Son Goku,movie,2003-07-12
2491,3755293244,Crimson Wolf,OAV,1993-07-07
2489,3522686781,Tank Knights Portriss,TV,2003-04-05 to 2004-03-27
2488,2782881112,Cyber Team in Akihabara: The Movie,movie,1999-08-14
2486,3956572393,Matchless Raijin-Oh,OAV,1992-08-05 to 1993-02-24
2484,932343940,Flying Phantom Ship,movie,1969-07-20
2481,609325259,Sanctuary,OAV,1996
2480,802284229,Air,TV,2004-11-17
2479,1133998669,Vampiyan Kids,TV,2001-10-13
2478,2955869747,Transformers: Victory,TV,1989-03-14 to 1989-12-19
2477,1881750062,Transformers: Zone,OAV,1990
2476,3484260229,Transformers: Super God Masterforce,TV,1988-04-12 to 1989-03-07
2475,1179817069,You're Under Arrest: No Mercy!,OAV,2002-04-25
2467,3514208017,Hoop Days,TV,2003-04-07 to 2003-09-29
2466,1416230674,Jikū Bōken Nūmamonjaa,OAV,1996-07-31
2465,2522281826,Transformers: The Headmasters,TV,1987-07-03 to 1988-03-28
2462,461300159,"JiKEMBO"" of Young Kindaichi",movie,1996-12-14
2461,3716642981,Robot King Daioja,TV,1981
2460,3373938290,Muteki Robo Trider G7,TV,1980-02-02 to 1981-01-24
2459,1717649531,Matchless Raijin-Oh,TV,1991-04-03 to 1992-03-25
2458,404736495,Mobile Suit SD Gundam,OAV/movie,1988-03-12
2457,1435311023,Ninja Scroll 2,movie,
2456,923906247,Tetsujin 28-go FX,TV,1992-04-05 to 1993-03-30
2404,2428322804,Blue Gender: The Warrior,movie,2002-11-20
2403,3295221993,Megazone 23 Part III,OAV,1989-09-28 to 1989-12-22
2402,3349229095,Megazone 23 Part II,OAV,1986-05-30
2401,1816941202,Saber Rider and the Star Sheriffs,TV,1984-10 to 1985-09
2400,1911792345,Dragon Ball Movie 4: The Path to Power,movie,1996
2394,2611356848,Cinderella Boy,TV,2003-06-21 to 2003-09-13
2393,1326830435,Elf ban Kakyūsei,OAV,1997-11-28
2392,2674231817,First Loves,OAV,1995-06-16
2391,2681409591,INTERSTELLA 5555: The 5tory of the 5ecret 5tar 5ystem,movie,2001-08-31
2388,1922082104,Pokémon: Jirachi Wish Maker,movie 6,2003-07-19
2387,1513842329,"Jing, King of Bandits: Seventh Heaven",OAV,2004-01-21 to 2004-04-28
2381,3518457724,Skyers 5,TV 2,1971-10-07 to 1972-03-30
2380,215063936,Sekai Monoshiri Ryoko,TV,1971-10-01 to 1974-12-31
2379,1852254026,Otoko do Ahō Kōshien,TV,1970-09-28 to 1971-03-27
2378,3015368772,Otanoshimi Anime Gekijō,TV,1970-04-05 to 1970-09-27
2377,408163319,Otoko Ippiki Gaki Daisho,TV,1969-09-29 to 1970-03-28
2376,3675115982,Roppo Yabure-kun,TV,1969-04-28 to 1969-09-28
2375,3322438905,Ninpu Kamui Gaiden,TV,1969-04-06 to 1969-09-28
2374,2978992888,Sabu to Ichi Torimono Hikae,TV,1968-10-03 to 1969-09-24
2373,2524141886,Yuyake Banchō,TV,1968-09-30 to 1969-03-29
2371,3181706448,Wanpaku Tanteidan,TV,1968-02-01 to 1968-09-26
2370,2898186714,Skyers 5,TV,1967-10-04 to 1967-12-27
2369,2436375749,King Kong - 00 1/7 Tom Thumb,TV,1967-04-05 to 1967-10-04
2368,3094530718,Jump Out! Batchiri,TV,1966-11-14 to 1967-04-17
2367,345392654,Robotan,TV 1966,1966-10-01 to 1968-09-27
2366,3544110892,Yūsei Kamen,TV,1966-06-03 to 1967-02-21
2365,3125020643,Fight! Osper,TV,1965-12-14 to 1967-10-31
2364,1360297482,Mirai Kara Shōnen Super Jetter,TV,1965-01-07 to 1966-01-20
2363,3892122297,Sennin Buraku,TV,1963-09-04 to 1964-02-23
2362,2033404708,Mobile Suit Gundam 0083: The Afterglow of Zeon,movie,1992-08-29
2361,3424933789,Knights of Ramune & 40 Fire,TV,1996-04-03 to 1996-09-25
2359,1030388120,Pilot Candidate,OAV,2002
2358,3242302311,Mobile Suit Gundam Wing: Endless Waltz Special Edition,movie,1998-08-01
2357,1060341186,Knights of Ramune & 40,TV,1990-04-06 to 1991-01-04
2356,3353101247,Mashin Eiyūden Wataru 2,TV,1990-03-09 to 1991-03-08
2355,1235021725,Mashin Hero Wataru,TV,1988-04-15 to 1989-03-31
2354,2273969166,Marude Dameo,TV,1991-11-02 to 1992-09-26
2353,3378241410,Maruboshi Mabo-chan,TV,1992-04-17 to 1992-09-25
2350,2922259924,Sorcerer Hunters,OAV,1996-12-21
2347,533235515,Hanaukyo Maid-tai OAV,OAV,2001
2345,2966977027,Parasite Dolls,OAV,2003-05-22
2344,3249310655,Vandread Turbulence,OAV,2002-10-25
2342,1849905584,Tweeny Witches,TV,2004-04-09 to 2005-03-04
2341,2496534195,Godannar,TV,2003-10-01 to 2003-12-24
2340,2210888505,Sword of the Stranger,movie,2007-09-19
2338,906230792,Twin Bee Paradise,OAV,1998 to 1999
2337,1448372643,Kodocha,OAV,1995-12-16
2326,1241988979,One Piece: Dead End,movie 4,2003-03-01
2324,1990741540,Place Promised in Our Early Days,movie,2004-11-20
2323,436915042,Running Man,movie,1986-04-15
2322,2731244598,Labyrinth,movie,1986-04-15
2321,3073069358,Order to Stop Construction,movie,1986-04-15
2318,2364800498,Spectral Force,OAV,1998-11-25
2317,2387578507,Samurai,OAV,1987-11-01
2315,1855769515,Bronze: Zetsuai Since 1989,OAV,1996-12-04
2314,695916771,Manga Sekai Mukashi Banashi,TV,1976-10-07 to 1979-03-28
2313,541238154,Bavi Stock,OAV,1985-12-20
2312,2003391374,Aru Kararu no Isan,OAV,1993-01-25
2311,1825206280,Apfel Land Story,OAV,1992-12-12
2310,2374180049,Angelique: Shiroi Tsubasa no Memoir,OAV,2000-03-25
2309,681864696,Adrift in the Pacific,special,1982-08-22
2308,3011681185,Manga Sarutobi Sasuke,TV,1979-10-09 to 1980-04-29
2304,2950335645,Texhnolyze,TV,2003-04-16 to 2003-09-25
2302,3575956071,Street Fighter II: The Animated Movie,movie,1994-08-06
2301,3181339910,Salamander,OAV,1987-02-25 to 1989-02-25
2299,1345433183,Di Gi Charat - A Trip to the Planet,movie,2001
2297,2042332407,Please Twins!,TV,2003-07-15 to 2003-10-14
2296,3705685368,Megazone 23,OAV,1985-03-09
2294,1256957448,Last Exile,TV,2003-04-07 to 2003-09-29
2293,2929785282,Divergence Eve,TV,2003-07-02 to 2003-09-24
2292,1797289696,Green Green,OAV,2002-12-20
2291,3352187773,Green Green,TV,2003-07-12 to 2003-09-29
2290,3654516430,Zatch Bell,TV,2003-04-06 to 2006-03-26
2289,3640098167,Mermaid Melody: Pichi Pichi Pitch,TV,2003-04-05 to 2004-12-25
2288,3515291510,D.N.Angel,TV,2003-04-03 to 2003-09-25
2287,3312086502,Ultra Maniac,TV,2003-05-20 to 2003-11-11
2283,2971202647,Billy Inu nan de mo Shōkai,TV,1989-04-10 to 1989-09-18
2282,1725956179,Hunter X Hunter: Greed Island,OAV,2003-02-05 to 2003-04-16
2281,3219492791,Tobira o Akete,movie,1986-11-01
2280,790469299,If I See You in My Dreams,TV,1998-11-30 to 1998-12-24
2279,1577584609,Maris the Chojo,OAV,1986-05-21
2278,1032451290,Future Robot Daltanious,TV,1979-03-21 to 1980-03-05
2276,1647245146,Reign: The Conqueror,TV,1999-09-14 to 1999-12-07
2275,1013756178,Mt. Head,movie,2002
2274,3807145288,Legend of the Condor Hero,TV,2001-10-11 to 2002-04-28
2272,298624048,Space Adventure Cobra - The Movie,movie,1982-07-03
2271,2050798968,Digimon Tamers: The Adventurers' Battle,movie,2001-07-14
2269,847073115,Saiyuki: Requiem,movie,2001-08-18
2268,305614019,Pocket Monster Crystal: Raikou Ikazuchi no Densetsu,special,2001-12-30
2266,276371537,Sonic X,TV,2003-04-06 to 2004-03-28
2264,993838477,Ninja Ryūkenden,OAV,1991-11-22
2259,3114986551,MegaMan NT Warrior,TV,2002-03-04 to 2003-03-31
2258,3691384969,Azumanga Daioh - The Very Short Movie,movie,2001-12-25
2255,1561010133,Azumanga Web Daioh,ONA,2000-12-28
2254,1948511835,Hidamari no Ki,TV,2000-04-04 to 2000-09-19
2253,2727149722,Henbe,TV,1989-10-02 to 1991-01-28
2252,3895712299,Asobō! Hello Kitty,TV,1994-04-06 to 1994-09-28
2251,2917103966,Heart Cocktail,TV,1986-10-03 to 1988-03-26
2250,2229902551,Hazedon,TV,1972-10-05 to 1973-03-29
2249,77436304,Haruba-Ke no Sanninme,TV,1998-01-23 to 1998-03-26
2248,3385726364,Harisu no Kaze,TV,1966-05-05 to 1967-08-31
2247,283698546,Harimogu Harley,TV,1996-08-05 to 1997-06-27
2246,3344222163,Hanasaka Tenshi Ten-Ten-kun,TV,1998-10-10 to 1999-10-02
2245,2812437464,Hareluya II Boy,TV,1997-04-07 to 1997-09-29
2244,905955094,Gyouten Ningen Batsealer,TV,2001-04-07 to 2002-03-30
2243,1905746043,Groizer X,TV,1976-07-01 to 1977-03-31
2242,2874225081,New Grimm's Fairy Tales,TV,1988-10-02 to 1989-03-26
2241,155093162,Gregory Horror Show,TV,1999-10
2240,3300380283,Madō King Granzort,TV,1989-04-07 to 1990-03-02
2239,2782236126,Grander Musashi RV,TV,1998-04-04 to 1998-12-26
2238,3536900157,Grander Musashi,TV,1997-04-02 to 1997-09-24
2237,967388260,Gozonji! Gekkō Kamen-kun,TV,1999-10-03 to 2000-03-26
2236,433313756,Nekketsu Saikyo Gozaurer,TV,1993-03-03 to 1994-02-23
2235,3066360214,Gowapper 5 Godam,TV,1976-04-04 to 1976-12-29
2234,966129146,Toshi Gordian,TV,1979-10-07 to 1980-02-22
2233,588061879,Uchū Taitei God Sigma,TV,1980-03-19 to 1981-03-25
2232,1991360124,Go-Q-Choji Ikkiman,TV,1986-04-13 to 1986-11-23
2231,3122879622,Go! Wrestler Gundan,TV,1989-04-18 to 1989-09-19
2230,540979369,Go! Go! Itsutsugo Land,TV,2001-04-14 to 2002-03-30
2227,3803151632,Galactic Whirlwind Sasuraiger,TV,1983-04-05 to 1984-01-31
2226,253873168,Galaxy Cyclone Braiger,TV,1981-10-06 to 1982-06-30
2225,488704777,Thunder Jet,TV,1994-04-08 to 1995-03-31
2224,2063183613,Galactic Gale Baxinger,TV,1982-07-06 to 1983-03-29
2223,1942371138,Shin Tetsujin 28,TV 1980,1980-10-03 to 1981-09-25
2220,2041874971,Genma Wars: Eve of Mythology,TV,2002-02-02 to 2002-05-11
2219,424741736,Genki Bakuhatsu Ganbaruger,TV,1992-04-01 to 1993-02-24
2218,27244611,Gene Diver,TV,1994-04-04 to 1995-01-24
2217,3903793814,Seigi wo Aisuru Mono Gekkō Kamen,TV,1972-01-10 to 1972-10-02
2216,3830541527,Gekisō! Rubenkaiser,TV,1977-10-10 to 1978-02-06
2215,3749604648,Gegege no Kitaro: Jigoku Hen,TV 3-1/1988,1988-02-08 to 1988-03-21
2214,2305793945,Gegege no Kitarō,TV 4/1996,1996-01-18 to 1998-03-29
2213,3926421734,Gegege no Kitarō,TV 3/1985,1985-10-12 to 1988-02-06
2212,1775404949,Gegege no Kitarō,TV 2/1971,1971-10-07 to 1972-09-28
2211,2983501044,Gear Fighter Dendoh,TV,2000-10-04 to 2001-06-27
2210,1714000132,Gasshin Sentai Mechander Robo,TV,1977-03-03 to 1977-12-29
2209,528799913,Heisei Tensai Bakabon,TV,1990-01-06 to 1990-12-27
2208,1643299851,Ganso Tensai Bakabon,TV,1975-10-06 to 1977-09-26
2207,1229199822,Gan & Gon,TV,1974-05-05 to 1975-08-13
2206,167533128,Game Center Arashi,TV,1982-04-05 to 1982-09-27
2205,1202788647,Ganbarist! Shun,TV,1996-07-01 to 1997-03-10
2204,3282103409,Gakkō no Kowai Uwasa: Hanako-san ga Kita!!,TV,1994-08-15 to 1994-09-21
2203,1069209508,Gakkyū-ō Yamazaki,TV,1997-12-23 to 1998-04-09
2202,3354614751,Gaki Deka,TV,1989-10-16 to 1990-04-26
2201,2567921457,"Monchichi, the Twins",TV,1980-02-04 to 1980-08-01
2200,3161630885,Fuku-chan,TV,1982-11-02 to 1984-03-27
2199,1746711031,Fist of the North Star 2,TV,1987-03-13 to 1988-02-18
2197,3190608130,Fight Da!! Pyuta,TV,1968-04-06 to 1968-09-28
2196,2068743248,Adventures of Puss-in-Boots,TV,1992-04-01 to 1992-09-23
2195,3717669411,F,TV,1988-03-09 to 1988-12-23
2194,1506501309,Entaku no Kishi Monogatari: Moero Arthur,TV,1979-09-09 to 1980-03-30
2193,2604912420,"Yanbo, Ninbo, Tonbo",TV,1995-04-05 to 1996-01-24
2192,2505986971,Soccer Fever,TV,1994
2191,3308307519,Legend of Snow White,TV,1994-04-06 to 1995-03-29
2190,2011816915,Huckleberry Finn Monogatari,TV,1994-08-26 to 1995-03-03
2189,3583559060,Eisei Anime Gekijō,meta,
2188,1301959503,Edokko Boy: Gatten Taro,TV,1990-10-19 to 1991-03-22
2187,2308712859,Eagle Sam,TV,1983-04-07 to 1984-03-29
2186,747168305,DT Eightron,TV,1998-04-18 to 1998-11-06
2185,475676263,Kiko Senki Dragonar,TV,1987-02-07 to 1988-01-30
2184,543704378,Dr. Rin ni Kiitemite!,TV,2001-04-05 to 2002-02-25
2183,747581917,Dōkyūsei 2,OAV,1996-03-22 to 1998-12-18
2182,3731368443,Doteraman,TV,1986-10-14 to 1987-02-24
2181,3303053474,Honō no Tōkyūji Dodge Danpei,TV,1991-10-14 to 1992-09-21
2180,2927933016,Doctor Chichibuyama,TV,1988-04-03 to 1988-07-31
2179,2445503910,Dobutsu Mura Monogatari,TV,1970-03-30 to 1970-07-21
2178,3099828885,Denkō Chō Tokkyū Hikarian - Lightning Attack Express,TV,2002-04-07 to 2003-03-30
2177,3017846880,Dash! Yonkurō,TV,1989-10-03 to 1990-03-27
2176,1329768545,Rei Rei,OAV,1993
2175,2543631990,Manga Nihon Mukashi Banashi,TV '75,1975-01-07 to 1975-03-25
2174,2462763843,Casshan,TV,1973-10-02 to 1974-06-25
2173,3256695782,Heli-Tako Pu-Chan,TV,1998-02-15 to 1999-02-06
2172,3273538397,Digimon Frontier,TV,2002-04-07 to 2003-03-30
2171,370298775,Digimon Tamers,TV,2001-04-01 to 2002-03-31
2170,3525951868,Digimon Adventure 02,TV,2000-04-02 to 2001-03-18
2169,3086453562,Gekito! Crush Gear Turbo,TV,2001-10-07 to 2003-01-26
2166,2356946406,Shinseikiden Mars,TV,2002-10-31 to 2003-02-06
2164,2608778977,Kikō Sen'nyo Rouran,TV,2002-11-15 to 2003-05-30
2163,1535706121,Princess Arete,movie,2001-07-21
2162,3023217251,Mizuiro,OAV 2,2003-04-25
2161,1860093419,Steamboy,movie,2004-07-17
2160,759049988,Nightmare Campus,OAV,1994-10-21 to 1996-06-28
2158,377537070,I'll/CKBC,OAV,2002-12-18
2154,2400567037,Girl Next Door,OAV,2000-07-14
2153,1576989811,Vanilla Series,meta,
2152,1828094047,L/R: Licensed by Royalty,TV,2003-01-08 to 2003-03-26
2151,2521126848,Lime-iro Senkitan,TV,2003-01-05 to 2003-03-30
2150,3592480106,Nanaka 6/17,TV,2003-01-08 to 2003-03-26
2149,2480391268,Happy World!,OAV,2002
2148,2936458786,Inspector Fabre,TV,2000-04-11 to 2000-10-17
2147,67267595,Nakoruru,OAV,2002-05-25
2146,3133259771,Gall Force: The Revolution,OAV,1996-12-21
2145,3866310461,What's Michael?,TV,1988-04-15 to 1989-03-28
2144,1399397552,Seton Dōbutsuki,TV,1989-10-14 to 1990-12-22
2143,2376859140,Gambler Densetsu Tetsuya,TV,2000-10-07 to 2001-03-24
2142,3494932757,Galaxy Angel A,TV,2002-10-06 to 2003-03-31
2141,3699234923,InuYasha the Movie 2: The Castle Beyond the Looking Glass,movie,2002-12-21
2140,3667047327,Galactic Patrol Lensman,TV,1984-10-06 to 1985-03-30
2139,878633945,Dragon Ball Movie 2: Sleeping Princess in Devil's Castle,movie,1987-07-18
2138,1575340841,Dragon Ball Movie 3: Mystical Adventure,movie,1988-07-09
2137,999323460,Everyday is Sunday,OAV,1990-09-10 to 1992-11-25
2136,2473725528,Step Up Love Story,OAV,2002-07-26
2135,3789734768,Fist of the North Star,movie,1986
2134,158282811,Farewell to Space Battleship Yamato,movie,1978-08-05
2133,1667193137,Leda - The Fantastic Adventure of Yohko,OAV,1985-03-01
2132,59194332,F3,OAV,1994-08-05
2131,3542892882,Treasure Island,TV,1978-10-08 to 1979-04-01
2130,3218390067,Nobody's Boy Remi,TV,1977-10-02 to 1978-10-01
2129,2849652526,Adventures of Pinocchio,TV,1976-04-27 to 1977-05-16
2128,3676590895,World of Narue,TV,2003-04-05 to 2003-06-28
2127,2511067358,Huckleberry no Bōken,TV,1976-01-02 to 1976-06-25
2126,1626215339,Gunparade March,TV,2003-02-06 to 2003-04-24
2125,539969819,End of Summer,OAV,1994-07-08 to 1995-05-12
2124,357844627,Dual! Parallel Trouble Adventures Special,special,1999-12-22
2123,3083051146,Elven Bride,OAV,1995-08-25 to 1995-10-27
2122,2352437076,él,OAV,2001-04-25
2121,226344785,Elementalors,OAV,1995-03-16
2120,926395658,Boy Who Saw the Wind,movie,2000-07-22
2119,135177875,Dream Hunter Rem,OAV,1985-06-10
2118,1249797947,Dragon Warrior,TV,1989-12-02 to 1991-04-05
2117,2037903995,Dragon Pink,OAV,1994-08-05
2116,1646540716,Desert Island Story XX,OAV,1999
2115,3398233236,Yokohama Kaidashi Kikou: Quiet Country Cafe,OAV,2002-12-18
2114,1114841863,Powered Armor Dorvack,TV,1983-10-07 to 1984-06-22
2113,2058625400,Babel II,OAV,1992-03-21 to 1992-10-21
2112,3059395087,Demon Beast Invasion,OAV,1990
2111,3079416720,Dagon in the Lands of Weeds,TV,1988-04-09 to 1988-06-11
2108,193826003,Chimera - Angel of Death,OAV,1997-10-10
2107,3565625107,Charlotte,TV 1977,1977-10-29 to 1978-05-27
2106,1878066551,Casshan: Robot Hunter Casshern,OAV,1993-08-21
2105,3274869257,Canvas - Sepia-iro no Motif,OAV,2001-12-25 to 2002-03-25
2104,832059952,Candy Candy Movie,movie,1992
2103,2961776876,Canary,OAV,2002-03-22
2102,1992241517,Can Can Bunny Extra,OAV,1996-04-26
2101,3666443610,Lupin III: Dragon of Doom,special,1994-07-29
2100,1446625553,Lupin III: Island of Assassins,special,1997-08-01
2099,1188861425,Lupin III: Crisis in Tokyo,special,1998-07-24
2098,1499193899,Lupin III: Farewell to Nostradamus,movie,1995-04
2097,3435669398,Lupin III: Secret Files,OAV,1989
2096,3893017737,Lupin the 3rd: Napoleon's Dictionary,special,1991-08-09
2094,9773137,Lupin III: The Pursuit of Harimao's Treasure,special,1995-08-04
2093,51916024,Lupin the 3rd: The Hemingway Papers,special,1990-07-20
2092,1416569035,Lupin III: The Columbus Files,special,1999-07-30
2091,2343609758,Lupin the 3rd: From Siberia with Love,special,1992-07-24
2090,3433793293,"Lupin the 3rd: Bye Bye, Lady Liberty",special,1989-04-01
2089,941752276,Lupin III: Missed by a Dollar,special,2000-07-28
2088,1758289404,Eiken,OAV,2003
2087,1283198289,Manga Nihonshi,TV '92,1992-04-07 to 1993-03-08
2086,219200721,Digi-girl Pop!,TV,2003-02-17
2085,2604235147,Beyblade G Revolution,TV,2003-01-06 to 2003-12-29
2084,2933958379,Ashita no Nadja,TV,2003-02-02 to 2004-01-25
2083,21818957,Scrapped Princess,TV,2003-04-08 to 2003-10-07
2082,1725012176,Popotan,TV,2003-07-17 to 2003-10-02
2081,201047348,Ghost in the Shell 2: Innocence,movie,2004-03-06
2080,2426708229,Yobarete Tobidete Akubi-chan,TV,2001-12-11 to 2002-03-26
2078,3153505032,Little Women II Jo's Boys,TV,1993-01-17 to 1993-12-19
2077,2596653548,Little Lord Fauntleroy,TV,1988-01-10 to 1988-12-25
2076,1943220943,Battle Team Lakers EX,OAV,1996-05-21
2075,1039783764,Bush Baby,TV,1992-01-12 to 1992-12-20
2073,3239815453,Bride of Darkness,OAV,1999
2072,1482370462,Bondage House,OAV,1999-05-25
2071,57312327,Nozomi Witches,OAV,1992-08-05 to 1993-03-10
2070,3601363765,Midori no Makibao,TV,1996-03-09 to 1997-07-12
2069,649802207,Sex Warrior Pudding,OAV,2004-05-25
2068,3882515797,Bannertail: The Story of Gray Squirrel,TV,1979-04-07 to 1979-09-29
2067,920892301,Balthus - Tia's Radiance,OAV,1988-04-10
2066,240615277,Brave King GaoGaiGar Final,OAV,2000-01-21
2065,2760694736,A.LI.CE,movie,1999
2064,1854252841,Manga Nihonshi,TV,1983-04-03 to 1984-04-08
2063,2170156531,Lupin III: Voyage to Danger,special,1993-07-23
2062,332143313,Manga Nihon Mukashi Banashi,TV '76,1976-01-03 to 1994-09-03
2061,2496820052,Aim For The Best! Final Stage,OAV,1989-10-23
2060,50619023,Aim for the Ace!,movie,1979
2059,3252058396,Adventure Kid,OAV,1992-07-21
2058,2736524359,Advancer Tina,OAV,1996-08-21
2057,3476821175,Ariel Deluxe,OAV,1991-01-21 to 1991-04-21
2056,882493879,Lil' Red Riding Hood Cha-Cha,OAV,1995-12-06 to 1996-03-06
2055,1645182781,Akiko,OAV,1996-07-26
2053,3975639196,Tokyo Pig,TV,1997-07-03 to 1998-09-29
2052,2254552018,Zone of the Enders: Idolo,OAV,2001-03-01
2051,1099007006,Alien from the Darkness,OAV,1997-01-24
2049,1878288336,Hello Kitty's Paradise,TV,2009-06-01
2047,287508054,Nine O'Clock Woman,OAV,2001-04-21
2046,296419306,Please Teacher!,OAV,2002-10-25
2045,1731496200,Maze,OAV,1996-07-24
2044,2786987272,Neo-Tokyo,movie,1987-09-25
2043,1401113428,Lensman,movie,1984-07-07
2042,2739493330,Idol Defense Force Hummingbird,OAV,1993
2041,98751115,"Like the Clouds, Like the Wind",movie,1990-03-21
2040,3251387456,Shin YAT Anshin! Uchū Ryokō,TV,1998-04-11 to 1998-10-03
2039,2719362096,YAT Anshin! Uchū Ryokō,TV,1996-10-05 to 1997-09-27
2038,781774382,Tenkū Senki Shurato,TV,1989-04-06 to 1990-01-18
2037,396469979,Machine Robo: Revenge of Cronos,TV,1986-07-03 to 1987-05-07
2036,1733491879,Grappler Baki Maximum Tournament,TV,2001-07-24 to 2001-12-25
2035,2756963179,Baki the Grappler,TV,2001-01-08 to 2001-06-25
2034,17074714,Ghost Sweeper Mikami,TV,1993-04-11 to 1994-03-06
2033,442770171,God Mars,TV,1981-10-02 to 1982-12-24
2032,3398892087,Violinist of Hamelin,TV,1996-10-02 to 1997-03-26
2031,2850530130,Doki Doki Densetsu Mahōjin Guru Guru,TV,2000-04-04 to 2000-12-26
2030,2284552895,Mahōjin Guru Guru,TV,1994-10-13 to 1995-09-14
2029,190711489,Kaikan Phrase,TV,1999-04-20 to 2000-03-25
2027,85787697,Kochira Katsushika-ku Kamearikouen-mae Hashutsujo,TV,1996-06-16 to 2004-12-19
2026,1179734572,Cardcaptor Sakura The Movie 2: The Sealed Card,movie,2000-07-15
2025,1937595096,Ai City,movie,1986-07-26
2024,1502713676,Haré+Guu Deluxe,OAV,2002-08-25 to 2003-01-25
